Format Version,1.23,Take Name,Radar_3,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-07-23 04.25.32.538 PM,Total Frames in Take,9628,Total Exported Frames,9628,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3,Unlabeled 1140,Unlabeled 1140,Unlabeled 1140,Unlabeled 1141,Unlabeled 1141,Unlabeled 1141
,ID,"8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","CF3B0","CF3B0","CF3B0","CF390","CF390","CF390","CF3D0","CF3D0","CF3D0","CF410","CF410","CF410","CF450","CF450","CF450"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4583,12.730556,0.005195,-0.001462,-0.066116,-0.997797,-5.007214,1.781815,-0.313809,-4.993721,1.782580,-0.228745,-4.998691,1.780358,-0.392240,-5.028478,1.780061,-0.319915,,,,,,
4584,12.733333,0.001175,0.000598,-0.085441,-0.996342,-5.007288,1.781650,-0.314625,-4.994412,1.781688,-0.230606,-4.998621,1.780325,-0.394002,-5.028112,1.779986,-0.320665,,,,,,
4585,12.736111,-0.001814,0.001960,-0.084682,-0.996405,-5.007130,1.782136,-0.315442,-4.994551,1.781568,-0.231081,-4.997835,1.783454,-0.392936,-5.028249,1.780843,-0.322141,,,,,,
4586,12.738889,-0.000777,-0.000780,-0.066667,-0.997775,-5.007214,1.781720,-0.316487,-4.993973,1.781764,-0.232299,-4.998293,1.781371,-0.395330,-5.028734,1.785372,-0.323617,,,,,,
4587,12.741667,-0.002104,-0.000406,-0.083677,-0.996491,-5.007432,1.781472,-0.317407,-4.993021,1.784928,-0.230071,-4.998331,1.783463,-0.394171,-5.028581,1.785125,-0.324760,,,,,,
4588,12.744444,0.002635,-0.001027,-0.100657,-0.994917,-5.007236,1.781562,-0.318575,-4.993564,1.784303,-0.232500,-4.999023,1.780350,-0.398056,-5.028214,1.779478,-0.324763,,,,,,
4589,12.747222,0.002717,-0.000377,-0.066897,-0.997756,-5.007574,1.781751,-0.319854,-4.994570,1.781893,-0.235647,-4.999067,1.780377,-0.398832,-5.028868,1.780237,-0.325785,,,,,,
4590,12.750000,0.000157,-0.000716,-0.081109,-0.996705,-5.007549,1.781807,-0.320625,-4.994574,1.781757,-0.235962,-4.999038,1.780475,-0.399691,-5.028770,1.779684,-0.326656,,,,,,
4591,12.752778,0.000834,-0.000271,-0.065361,-0.997861,-5.007682,1.782035,-0.321466,-4.994473,1.781878,-0.236950,-4.998938,1.780289,-0.399954,-5.029056,1.780353,-0.327685,,,,,,
4592,12.755556,0.002139,0.000015,-0.066807,-0.997764,-5.007775,1.782029,-0.322469,-4.994594,1.781931,-0.237435,-4.998787,1.780253,-0.401102,-5.028930,1.780283,-0.328287,,,,,,
4593,12.758333,-0.000300,0.000259,-0.092388,-0.995723,-5.007779,1.781659,-0.323245,-4.994761,1.781767,-0.239096,-4.998995,1.782972,-0.400745,-5.029070,1.779744,-0.329237,,,,,,
4594,12.761111,-0.000427,-0.001061,-0.090852,-0.995864,-5.007823,1.781509,-0.324100,-4.994504,1.781379,-0.239742,-4.999054,1.782918,-0.401443,-5.029808,1.779374,-0.330424,,,,,,
4595,12.763889,-0.000713,0.000379,-0.092620,-0.995701,-5.007851,1.781543,-0.324959,-4.994686,1.784350,-0.239117,-4.999049,1.783188,-0.402279,-5.029261,1.779557,-0.330814,,,,,,
4596,12.766667,-0.000557,0.000167,-0.079409,-0.996842,-5.007684,1.782016,-0.326029,-4.994028,1.784501,-0.239786,-4.998795,1.783443,-0.402940,-5.029035,1.780604,-0.332217,,,,,,
4597,12.769444,-0.000436,-0.000297,-0.074206,-0.997243,-5.007743,1.781334,-0.327166,-4.994714,1.781529,-0.243220,-4.999382,1.780434,-0.406607,-5.028899,1.780278,-0.333208,,,,,,
4598,12.772222,0.002053,-0.000471,-0.078900,-0.996880,-5.007834,1.781727,-0.328364,-4.995072,1.783202,-0.244458,-4.999403,1.780315,-0.406989,-5.028955,1.779806,-0.334144,,,,,,
4599,12.775000,0.001201,-0.000136,-0.075441,-0.997150,-5.007836,1.781773,-0.329232,-4.994775,1.781972,-0.244795,-4.999285,1.780694,-0.408354,-5.028951,1.779905,-0.334527,,,,,,
4600,12.777778,0.001661,-0.001946,-0.081081,-0.996704,-5.007851,1.781945,-0.330117,-4.994242,1.784015,-0.245736,-4.999163,1.780623,-0.408936,-5.029119,1.779696,-0.335687,,,,,,
4601,12.780556,0.000896,-0.000863,-0.092067,-0.995752,-5.008015,1.781340,-0.330922,-4.994805,1.781986,-0.245909,-4.999212,1.780178,-0.410119,-5.029809,1.779018,-0.336287,,,,,,
4602,12.783333,0.001539,-0.000460,-0.047295,-0.998880,-5.008153,1.782047,-0.332120,-4.994930,1.781819,-0.247819,-4.999591,1.780092,-0.411268,-5.029043,1.783074,-0.338522,,,,,,
4603,12.786111,0.000871,-0.000876,-0.073268,-0.997312,-5.008034,1.782107,-0.332866,-4.994335,1.783083,-0.248938,-4.999453,1.782793,-0.410141,-5.029420,1.781040,-0.339353,,,,,,
4604,12.788889,0.001080,-0.000937,-0.074012,-0.997256,-5.008115,1.782005,-0.333593,-4.994534,1.784291,-0.247964,-4.999517,1.782730,-0.410815,-5.029555,1.780849,-0.340106,,,,,,
4605,12.791667,0.000663,-0.000341,-0.077105,-0.997023,-5.008145,1.781898,-0.334562,-4.994560,1.784296,-0.248554,-4.999392,1.780094,-0.413813,-5.029192,1.780935,-0.340868,,,,,,
4606,12.794444,-0.001109,-0.000116,-0.076279,-0.997086,-5.008092,1.781971,-0.335487,-4.994477,1.784067,-0.249526,-4.999074,1.783482,-0.412460,-5.029105,1.785185,-0.342716,,,,,,
4607,12.797222,-0.001955,-0.000181,-0.050187,-0.998738,-5.008179,1.782273,-0.336699,-4.994915,1.781696,-0.252575,-4.999630,1.780907,-0.416038,-5.029485,1.785062,-0.343586,,,,,,
4608,12.800000,-0.000762,-0.000170,-0.046284,-0.998928,-5.008217,1.782518,-0.337815,-4.994910,1.781866,-0.253222,-4.999754,1.781888,-0.416995,-5.030131,1.783990,-0.344811,,,,,,
4609,12.802778,0.003195,-0.001332,-0.074778,-0.997194,-5.008232,1.782213,-0.338531,-4.994931,1.781868,-0.253948,-4.999470,1.781949,-0.416821,-5.029789,1.780075,-0.344701,,,,,,
4610,12.805556,0.004798,-0.002554,-0.074848,-0.997180,-5.008317,1.782051,-0.339539,-4.994109,1.785556,-0.252570,-4.999914,1.780073,-0.418991,-5.029840,1.779716,-0.345758,,,,,,
4611,12.808333,0.002647,-0.001716,-0.075235,-0.997161,-5.008466,1.781659,-0.340587,-4.995030,1.783485,-0.256915,-4.999906,1.779996,-0.419718,-5.029832,1.779474,-0.346454,,,,,,
4612,12.811111,0.002422,-0.001274,-0.078502,-0.996910,-5.008484,1.781796,-0.341440,-4.995255,1.784669,-0.256196,-4.999687,1.780440,-0.420525,-5.029872,1.779450,-0.347099,,,,,,
4613,12.813889,0.001749,-0.000387,-0.039791,-0.999207,-5.008389,1.782825,-0.342506,-4.994764,1.784099,-0.258066,-4.999693,1.782848,-0.419654,-5.029743,1.785259,-0.349741,,,,,,
4614,12.816667,0.000160,-0.000281,-0.080438,-0.996760,-5.008363,1.781923,-0.343072,-4.995264,1.784662,-0.257559,-4.999812,1.782818,-0.420363,-5.029451,1.781080,-0.349524,,,,,,
4615,12.819444,0.001623,-0.001682,-0.075669,-0.997130,-5.008406,1.782011,-0.343952,-4.994969,1.784630,-0.258100,-4.999876,1.780064,-0.423236,-5.029735,1.780769,-0.350701,,,,,,
4616,12.822222,-0.001620,0.001037,-0.080827,-0.996726,-5.008122,1.782119,-0.344914,-4.994782,1.784137,-0.259027,-4.998968,1.783707,-0.421926,-5.029581,1.780605,-0.351306,,,,,,
4617,12.825000,-0.002211,-0.000717,-0.072984,-0.997330,-5.008605,1.781816,-0.346045,-4.995267,1.782016,-0.261808,-4.999603,1.783131,-0.422495,-5.030137,1.780184,-0.352448,,,,,,
4618,12.827778,0.001805,-0.000419,-0.080828,-0.996726,-5.008587,1.781564,-0.347281,-4.994914,1.784616,-0.260508,-4.999732,1.779754,-0.426135,-5.030131,1.780113,-0.353183,,,,,,
4619,12.830556,0.001833,-0.001304,-0.083967,-0.996466,-5.008665,1.781763,-0.348487,-4.995466,1.784632,-0.264066,-5.000170,1.780603,-0.427767,-5.030256,1.779694,-0.353780,,,,,,
4620,12.833333,0.001020,-0.001350,-0.087236,-0.996186,-5.008640,1.781583,-0.349315,-4.995720,1.783228,-0.265509,-5.000128,1.780526,-0.428653,-5.030156,1.779460,-0.354958,,,,,,
4621,12.836111,0.000382,-0.001090,-0.103825,-0.994595,-5.008655,1.781543,-0.350149,-4.995523,1.784100,-0.265984,-5.000247,1.782626,-0.427872,-5.030083,1.779034,-0.355559,,,,,,
4622,12.838889,0.000858,-0.001245,-0.085366,-0.996348,-5.008704,1.781869,-0.351045,-4.995526,1.784088,-0.266725,-5.000315,1.782582,-0.428663,-5.030126,1.779835,-0.357093,,,,,,
4623,12.841667,0.000902,-0.000456,-0.068749,-0.997634,-5.008875,1.782121,-0.352078,-4.995967,1.784501,-0.266652,-5.000244,1.780225,-0.431077,-5.030100,1.785007,-0.359614,,,,,,
4624,12.844444,-0.001218,-0.000533,-0.069269,-0.997597,-5.008874,1.781596,-0.352995,-4.995600,1.781637,-0.268924,-5.000901,1.782507,-0.430109,-5.030464,1.779679,-0.359464,,,,,,
4625,12.847222,-0.001692,0.000336,-0.052195,-0.998635,-5.008956,1.781986,-0.354063,-4.995541,1.781569,-0.269098,-4.999502,1.783284,-0.430923,-5.030466,1.784679,-0.360998,,,,,,
4626,12.850000,-0.000790,-0.000763,-0.043322,-0.999061,-5.008984,1.781746,-0.355298,-4.995497,1.781033,-0.270981,-5.000185,1.780299,-0.434101,-5.030382,1.780783,-0.361481,,,,,,
4627,12.852778,-0.003817,-0.001448,-0.091048,-0.995838,-5.008494,1.782401,-0.355611,-4.993939,1.784681,-0.268978,-4.999582,1.784727,-0.433692,-5.030577,1.779912,-0.361493,,,,,,
4628,12.855556,0.001867,-0.000413,-0.055533,-0.998455,-5.008951,1.782246,-0.357436,-4.994854,1.784989,-0.270374,-5.000127,1.779898,-0.436231,-5.030653,1.780387,-0.363443,,,,,,
4629,12.858333,-0.000909,-0.000672,-0.081743,-0.996653,-5.008852,1.781754,-0.358446,-4.995720,1.781890,-0.274293,-5.000242,1.782114,-0.438287,-5.030331,1.779792,-0.364216,,,,,,
4630,12.861111,-0.001012,-0.000602,-0.082272,-0.996609,-5.008871,1.781922,-0.359313,-4.995636,1.781796,-0.274914,-4.999658,1.783282,-0.437401,-5.030353,1.779874,-0.364659,,,,,,
4631,12.863889,-0.001692,-0.000826,-0.090039,-0.995936,-5.009026,1.781693,-0.360136,-4.995748,1.781715,-0.275416,-4.999763,1.783170,-0.438028,-5.030393,1.779866,-0.365355,,,,,,
4632,12.866667,-0.000441,-0.000546,-0.060068,-0.998194,-5.009147,1.782166,-0.361325,-4.995681,1.781699,-0.276884,-5.000063,1.783106,-0.438648,-5.030656,1.784929,-0.368903,,,,,,
4633,12.869444,-0.002278,0.000369,-0.049100,-0.998791,-5.009342,1.782008,-0.362578,-4.995887,1.781306,-0.278500,-5.000026,1.783204,-0.439328,-5.030761,1.782023,-0.368854,,,,,,
4634,12.872222,-0.000243,0.000254,-0.049762,-0.998761,-5.009378,1.782114,-0.363461,-4.995263,1.783948,-0.277167,-5.000394,1.780666,-0.442533,-5.030681,1.781394,-0.369500,,,,,,
4635,12.875000,0.000281,-0.000573,-0.052872,-0.998601,-5.009295,1.781432,-0.364478,-4.995944,1.781411,-0.279780,-5.000635,1.780320,-0.443562,-5.030380,1.780013,-0.370570,,,,,,
4636,12.877778,0.003314,0.000116,-0.055354,-0.998461,-5.009312,1.781281,-0.365605,-4.995959,1.781333,-0.280895,-5.000518,1.780058,-0.444554,-5.030482,1.779625,-0.371528,,,,,,
4637,12.880556,-0.001182,-0.001134,-0.087914,-0.996127,-5.009054,1.781891,-0.366733,-4.994290,1.785046,-0.279693,-5.000615,1.782590,-0.446737,-5.030497,1.779510,-0.372000,,,,,,
4638,12.883333,-0.000390,-0.000813,-0.085191,-0.996364,-5.009295,1.781847,-0.367708,-4.996043,1.782756,-0.283905,-5.000311,1.782995,-0.446558,-5.030456,1.779291,-0.372901,,,,,,
4639,12.886111,-0.000220,-0.001181,-0.072175,-0.997391,-5.009491,1.782087,-0.368803,-4.996066,1.782539,-0.284370,-5.000211,1.782977,-0.446691,-5.030521,1.781542,-0.374716,,,,,,
4640,12.888889,0.000266,-0.000925,-0.082057,-0.996627,-5.009434,1.781519,-0.369844,-4.995780,1.782841,-0.284743,-5.000471,1.780157,-0.449106,-5.030797,1.780375,-0.376324,,,,,,
4641,12.891667,-0.000927,0.000273,-0.047711,-0.998861,-5.009483,1.781978,-0.371118,-4.996241,1.781478,-0.286935,-5.000222,1.782817,-0.448003,-5.031278,1.784351,-0.378405,,,,,,
4642,12.894444,0.000060,0.000146,-0.040773,-0.999168,-5.009565,1.781953,-0.372101,-4.996282,1.781540,-0.287791,-5.000570,1.780087,-0.451086,-5.030749,1.784783,-0.378970,,,,,,
4643,12.897222,0.000321,-0.001492,-0.071712,-0.997424,-5.009274,1.781143,-0.372902,-4.996120,1.781509,-0.288707,-5.000761,1.780295,-0.452105,-5.030548,1.779881,-0.378736,,,,,,
4644,12.900000,0.002249,-0.000480,-0.072946,-0.997333,-5.009428,1.781125,-0.374066,-4.996122,1.781473,-0.289303,-5.000502,1.780062,-0.452956,-5.031162,1.779488,-0.380006,,,,,,
4645,12.902778,0.004577,-0.000139,-0.053712,-0.998546,-5.009593,1.781628,-0.375535,-4.996309,1.781508,-0.290466,-5.000689,1.779705,-0.454369,-5.030806,1.780213,-0.380786,,,,,,
4646,12.905556,0.002787,-0.001133,-0.069509,-0.997577,-5.009176,1.781721,-0.376527,-4.996064,1.781609,-0.292264,-5.000842,1.781049,-0.455664,-5.030315,1.780504,-0.382367,,,,,,
4647,12.908333,0.000239,-0.000849,-0.084546,-0.996419,-5.009462,1.781297,-0.377714,-4.995862,1.781808,-0.292672,-5.000907,1.780347,-0.456614,-5.030260,1.780606,-0.382779,,,,,,
4648,12.911111,-0.000789,0.000677,-0.089014,-0.996030,-5.009494,1.781366,-0.378751,-4.996483,1.781454,-0.294415,-5.000641,1.780125,-0.457878,-5.030732,1.779668,-0.384637,,,,,,
4649,12.913889,0.000202,0.000786,-0.039792,-0.999208,-5.009731,1.782373,-0.380030,-4.996226,1.781467,-0.295785,-5.000519,1.782784,-0.457069,-5.031013,1.784678,-0.387174,,,,,,
4650,12.916667,0.000942,0.000627,-0.036069,-0.999349,-5.009779,1.782366,-0.381173,-4.996646,1.781697,-0.296877,-5.001009,1.780427,-0.459708,-5.031015,1.784783,-0.387834,,,,,,
4651,12.919444,-0.000892,0.000079,-0.067385,-0.997727,-5.009691,1.781483,-0.381829,-4.996530,1.781694,-0.297599,-5.000513,1.782972,-0.458625,-5.031242,1.781249,-0.387366,,,,,,
4652,12.922222,0.003913,0.000069,-0.067382,-0.997720,-5.009787,1.780972,-0.383402,-4.996637,1.781574,-0.298578,-5.000965,1.779854,-0.462393,-5.031246,1.780065,-0.389177,,,,,,
4653,12.925000,0.002174,0.000883,-0.069840,-0.997555,-5.009781,1.780985,-0.384418,-4.996602,1.781220,-0.300165,-5.000896,1.779838,-0.463324,-5.031088,1.779773,-0.390248,,,,,,
4654,12.927778,0.002504,-0.000245,-0.082330,-0.996602,-5.009931,1.780888,-0.385542,-4.996815,1.781036,-0.301379,-5.001244,1.779826,-0.464554,-5.032430,1.778846,-0.391709,,,,,,
4655,12.930556,0.001021,-0.000263,-0.079025,-0.996872,-5.009731,1.781233,-0.386907,-4.996439,1.781260,-0.302224,-5.000840,1.780209,-0.465553,-5.031052,1.780103,-0.393319,,,,,,
4656,12.933333,-0.000739,0.000196,-0.078771,-0.996892,-5.009881,1.781706,-0.387980,-4.997000,1.782282,-0.303802,-5.001069,1.780599,-0.467042,-5.030987,1.780346,-0.393943,,,,,,
4657,12.936111,0.000593,-0.000203,-0.070899,-0.997483,-5.010016,1.781664,-0.388982,-4.997038,1.782272,-0.304693,-5.001021,1.782730,-0.466349,-5.031304,1.784742,-0.396210,,,,,,
4658,12.938889,0.001373,-0.000149,-0.053470,-0.998569,-5.010223,1.781897,-0.390174,-4.997169,1.782270,-0.305371,-5.000984,1.782763,-0.467064,-5.031637,1.784354,-0.397637,,,,,,
4659,12.941667,-0.001283,-0.000995,-0.084598,-0.996414,-5.010041,1.780958,-0.391252,-4.996477,1.781093,-0.306556,-5.001430,1.780277,-0.470972,-5.031461,1.779439,-0.397177,,,,,,
4660,12.944444,-0.000063,-0.000426,-0.064361,-0.997927,-5.010210,1.780882,-0.392622,-4.996673,1.780602,-0.308141,-5.001460,1.780040,-0.471761,-5.031433,1.779365,-0.397803,,,,,,
4661,12.947222,0.002964,0.000379,-0.041054,-0.999153,-5.010451,1.781491,-0.393883,-4.997275,1.781412,-0.309659,-5.001631,1.780148,-0.472822,-5.031567,1.780722,-0.399584,,,,,,
4662,12.950000,0.003256,0.000005,-0.067440,-0.997718,-5.010484,1.781254,-0.395094,-4.996911,1.784661,-0.310800,-5.001646,1.779936,-0.473709,-5.032047,1.778722,-0.399916,,,,,,
4663,12.952778,0.000263,0.000372,-0.068790,-0.997631,-5.010107,1.781651,-0.396334,-4.996963,1.782050,-0.311883,-5.001001,1.779972,-0.475343,-5.031748,1.780356,-0.402512,,,,,,
4664,12.955556,0.001348,-0.000271,-0.059427,-0.998232,-5.010478,1.781949,-0.397526,-4.997413,1.782906,-0.313432,-5.001043,1.782827,-0.474923,-5.032989,1.784586,-0.405844,,,,,,
4665,12.958333,0.002103,-0.001394,-0.068188,-0.997669,-5.010498,1.781834,-0.398658,-4.995709,1.784937,-0.312933,-5.001230,1.782808,-0.475846,-5.031998,1.780865,-0.404439,,,,,,
4666,12.961111,0.001286,-0.000953,-0.080628,-0.996743,-5.010354,1.781482,-0.399827,-4.996574,1.783663,-0.314505,-5.001567,1.780324,-0.479007,-5.032083,1.779652,-0.406320,,,,,,
4667,12.963889,0.001331,-0.001373,-0.065091,-0.997878,-5.010510,1.781204,-0.401131,-4.997059,1.781041,-0.316642,-5.001848,1.780252,-0.480150,-5.032017,1.779594,-0.407274,,,,,,
4668,12.966667,0.004079,-0.000810,-0.036424,-0.999328,-5.010588,1.781935,-0.402406,-4.997390,1.782776,-0.318743,-5.001899,1.780324,-0.480784,-5.031659,1.782696,-0.408909,,,,,,
4669,12.969444,0.003264,0.000006,-0.039484,-0.999215,-5.010446,1.781879,-0.403494,-4.997243,1.780779,-0.318136,-5.001545,1.779907,-0.482336,-5.031676,1.782355,-0.409728,,,,,,
4670,12.972222,0.003178,-0.002194,-0.054759,-0.998492,-5.010541,1.781434,-0.404959,-4.997441,1.782679,-0.320917,-5.002090,1.779790,-0.484172,-5.031741,1.781221,-0.411331,,,,,,
4671,12.975000,0.001837,-0.001968,-0.058359,-0.998292,-5.010561,1.781929,-0.405952,-4.997462,1.782340,-0.321671,-5.001711,1.781213,-0.484481,-5.031832,1.781082,-0.412045,,,,,,
4672,12.977778,0.000472,-0.001631,-0.073386,-0.997302,-5.010643,1.781480,-0.407050,-4.997045,1.782514,-0.322012,-5.001667,1.781761,-0.485132,-5.031965,1.780796,-0.413001,,,,,,
4673,12.980556,0.001625,-0.002074,-0.082326,-0.996602,-5.010665,1.781587,-0.408331,-4.996449,1.783718,-0.322468,-5.002238,1.780732,-0.487013,-5.032116,1.780290,-0.414282,,,,,,
4674,12.983333,-0.001086,-0.001085,-0.070857,-0.997485,-5.010697,1.781400,-0.409554,-4.997373,1.780710,-0.325145,-5.002100,1.780772,-0.488010,-5.032383,1.779715,-0.415756,,,,,,
4675,12.986111,0.000650,-0.000592,-0.058947,-0.998261,-5.010721,1.781409,-0.410721,-4.997284,1.780683,-0.325831,-5.002033,1.780519,-0.489594,-5.032118,1.780318,-0.415598,,,,,,
4676,12.988889,0.003651,-0.001286,-0.075888,-0.997109,-5.011004,1.780922,-0.412189,-4.997766,1.782387,-0.328004,-5.002348,1.779990,-0.491676,-5.032660,1.778511,-0.418122,,,,,,
4677,12.991667,0.002046,-0.001013,-0.061953,-0.998077,-5.010954,1.781575,-0.413452,-4.997436,1.781444,-0.328982,-5.002384,1.780024,-0.492736,-5.032182,1.781370,-0.419760,,,,,,
4678,12.994444,0.002649,-0.001037,-0.057253,-0.998356,-5.010951,1.781615,-0.414766,-4.997756,1.782793,-0.330845,-5.002475,1.780396,-0.493338,-5.032243,1.781246,-0.420589,,,,,,
4679,12.997222,-0.000046,-0.000590,-0.070745,-0.997494,-5.011006,1.781526,-0.415809,-4.997417,1.782442,-0.330797,-5.002295,1.780733,-0.494371,-5.032214,1.781075,-0.421263,,,,,,
4680,13.000000,-0.000478,-0.001115,-0.032948,-0.999456,-5.010857,1.782372,-0.417397,-4.997477,1.780725,-0.332780,-5.001469,1.782819,-0.494526,-5.032351,1.785076,-0.424651,,,,,,
4681,13.002778,-0.000237,-0.001376,-0.058301,-0.998298,-5.011093,1.781802,-0.418490,-4.997294,1.782493,-0.333544,-5.001878,1.782782,-0.495584,-5.032416,1.780663,-0.424527,,,,,,
4682,13.005556,0.001561,-0.001527,-0.060302,-0.998178,-5.011315,1.781358,-0.419686,-4.997881,1.781713,-0.335543,-5.002472,1.779829,-0.498664,-5.032424,1.780891,-0.424657,,,,,,
4683,13.008333,0.000836,-0.001855,-0.077115,-0.997020,-5.011182,1.780874,-0.421056,-4.997757,1.781477,-0.336755,-5.002786,1.778983,-0.499716,-5.032891,1.779203,-0.427110,,,,,,
4684,13.011111,0.000886,-0.002033,-0.075323,-0.997157,-5.011418,1.780648,-0.422295,-4.997860,1.780997,-0.337980,-5.002847,1.778683,-0.500668,-5.033028,1.779118,-0.427841,,,,,,
4685,13.013889,0.000336,-0.001681,-0.041974,-0.999117,-5.011294,1.782024,-0.423670,-4.998083,1.781953,-0.339773,-5.002239,1.781899,-0.502116,-5.032582,1.782417,-0.429686,,,,,,
4686,13.016667,-0.000721,-0.001266,-0.067286,-0.997733,-5.011400,1.781577,-0.424871,-4.997542,1.782295,-0.339779,-5.002365,1.781454,-0.503280,-5.033132,1.780936,-0.431538,,,,,,
4687,13.019444,-0.000096,-0.001800,-0.072440,-0.997371,-5.011184,1.781315,-0.426233,-4.997446,1.782135,-0.341734,-5.002018,1.782508,-0.503581,-5.032632,1.780830,-0.432061,,,,,,
4688,13.022222,-0.000225,-0.001118,-0.048280,-0.998833,-5.011543,1.781598,-0.427669,-4.998281,1.782385,-0.343492,-5.002441,1.780931,-0.505443,-5.032825,1.780767,-0.433253,,,,,,
4689,13.025000,-0.001182,-0.001488,-0.057108,-0.998366,-5.011492,1.781265,-0.428697,-4.998137,1.782178,-0.344509,-5.002356,1.780849,-0.506829,-5.032714,1.780913,-0.433477,,,,,,
4690,13.027778,-0.001516,-0.001517,-0.081917,-0.996637,-5.011606,1.781059,-0.430236,-4.998226,1.781389,-0.346136,-5.003158,1.782621,-0.510262,-5.033360,1.779055,-0.435742,,,,,,
4691,13.030556,-0.000239,-0.001024,-0.065357,-0.997861,-5.011652,1.781089,-0.431446,-4.998222,1.781156,-0.347143,-5.002974,1.779586,-0.509890,-5.032538,1.781107,-0.437097,,,,,,
4692,13.033333,0.003043,-0.001338,-0.049016,-0.998792,-5.011581,1.781496,-0.432937,-4.998430,1.781774,-0.348589,-5.002523,1.781007,-0.511254,-5.033406,1.780064,-0.439071,,,,,,
4693,13.036111,0.001915,-0.000579,-0.077639,-0.996980,-5.011514,1.780856,-0.434128,-4.998417,1.781774,-0.349648,-5.002880,1.780179,-0.513053,-5.032785,1.779955,-0.439983,,,,,,
4694,13.038889,0.001150,-0.001585,-0.074090,-0.997250,-5.011511,1.780731,-0.435339,-4.998258,1.781547,-0.350614,-5.002659,1.780938,-0.513653,-5.032820,1.779976,-0.440887,,,,,,
4695,13.041667,0.001252,-0.002489,-0.080103,-0.996783,-5.011478,1.780700,-0.436381,-4.997711,1.782254,-0.351646,-5.002672,1.780890,-0.514620,-5.032903,1.779955,-0.441368,,,,,,
4696,13.044444,0.000969,-0.001046,-0.042374,-0.999101,-5.011852,1.781386,-0.438302,-4.998146,1.782504,-0.352901,-5.003161,1.780279,-0.517678,-5.033218,1.780037,-0.444520,,,,,,
4697,13.047222,0.001833,-0.001445,-0.060048,-0.998193,-5.011771,1.781164,-0.439278,-4.998561,1.781481,-0.355217,-5.002455,1.781835,-0.516739,-5.033136,1.779979,-0.445219,,,,,,
4698,13.050000,0.002172,-0.000743,-0.076269,-0.997085,-5.011827,1.780681,-0.440495,-4.998553,1.781186,-0.356171,-5.002883,1.781090,-0.518322,-5.032884,1.780491,-0.445613,,,,,,
4699,13.052778,0.000925,-0.001908,-0.088944,-0.996034,-5.011725,1.780722,-0.442002,-4.998014,1.781779,-0.356765,-5.003455,1.780064,-0.521859,-5.033261,1.779174,-0.447968,,,,,,
4700,13.055556,0.003034,-0.000940,-0.067571,-0.997709,-5.011739,1.781112,-0.443465,-4.998710,1.781917,-0.359076,-5.003000,1.780837,-0.521844,-5.033026,1.780620,-0.449260,,,,,,
4701,13.058333,0.001312,-0.001392,-0.053961,-0.998541,-5.011972,1.780740,-0.444781,-4.998755,1.781429,-0.360344,-5.003597,1.780076,-0.523836,-5.033140,1.780575,-0.450125,,,,,,
4702,13.061111,-0.000069,-0.001717,-0.062588,-0.998038,-5.012019,1.780613,-0.445877,-4.998795,1.781370,-0.361064,-5.003533,1.780359,-0.524623,-5.033938,1.779404,-0.452180,,,,,,
4703,13.063889,0.001178,-0.001167,-0.063720,-0.997967,-5.011966,1.780347,-0.447371,-4.998744,1.781439,-0.362633,-5.002509,1.781466,-0.524920,-5.033722,1.779361,-0.452801,,,,,,
4704,13.066667,-0.003705,-0.000925,-0.079764,-0.996806,-5.011959,1.781130,-0.448674,-4.999022,1.781800,-0.364691,-5.003151,1.781883,-0.527143,-5.032994,1.780144,-0.454208,,,,,,
4705,13.069444,0.005246,-0.000192,0.003156,-0.999981,-5.012130,1.782761,-0.450203,-4.998818,1.781678,-0.365228,-5.003574,1.779819,-0.529298,-5.033890,1.785883,-0.456659,,,,,,
4706,13.072222,0.002727,-0.000514,-0.083295,-0.996521,-5.012174,1.780891,-0.451533,-4.998807,1.781549,-0.366874,-5.003656,1.779811,-0.530421,-5.033088,1.780321,-0.457557,,,,,,
4707,13.075000,0.006774,-0.000012,-0.016325,-0.999844,-5.012111,1.782400,-0.453034,-4.996377,1.785704,-0.367245,-5.003673,1.780211,-0.532075,-5.033551,1.784829,-0.460115,,,,,,
