,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SAR,SAR,SAR,SAR,SAR,SAR,SAR,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3,Right Reflector:Marker1,Right Reflector:Marker1,Right Reflector:Marker1,Right Reflector:Marker2,Right Reflector:Marker2,Right Reflector:Marker2,Right Reflector:Marker3,Right Reflector:Marker3,Right Reflector:Marker3
,ID,"28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","CB540","CB540","CB540","CB600","CB600","CB600","CD6A0","CD6A0","CD6A0","CD560","CD560","CD560","CD590","CD590","CD590","CD5B0","CD5B0","CD5B0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
727,2.019444,,,,,,,,-0.000503,-0.000425,-0.072343,-0.997380,-5.014029,1.780997,-0.503129,-0.237513,-0.021810,0.616028,-0.750748,-0.998250,0.302276,-0.111661,-5.000832,1.781468,-0.418621,-5.005433,1.780249,-0.582563,-5.034970,1.779859,-0.508465,-0.917201,0.309458,-0.322953,-0.979699,0.303221,-0.159138,-1.097851,0.292380,0.145175
728,2.022222,,,,,,,,0.001471,0.000367,-0.041603,-0.999133,-5.014291,1.781831,-0.503364,0.076324,0.006004,-0.196464,-0.977517,-0.998386,0.302288,-0.112120,-5.001086,1.782731,-0.418531,-5.005450,1.780300,-0.582520,-5.035225,1.783605,-0.509303,-0.917565,0.308663,-0.323286,-0.980357,0.303898,-0.159584,-1.097031,0.293435,0.143795
729,2.025000,,,,,,,,-0.001051,-0.000072,-0.038041,-0.999276,-5.014219,1.781796,-0.503318,0.147659,0.012476,-0.383835,-0.911434,-0.998360,0.302526,-0.111812,-5.000967,1.781351,-0.418990,-5.005460,1.780267,-0.582545,-5.035182,1.783801,-0.509304,-0.917544,0.309307,-0.322786,-0.980368,0.304017,-0.159586,-1.096813,0.293305,0.145891
730,2.027778,,,,,,,,-0.000884,0.000179,-0.040454,-0.999181,-5.014233,1.781773,-0.503284,-0.160216,-0.014769,0.416305,-0.894876,-0.998332,0.302229,-0.111844,-5.000840,1.781494,-0.418640,-5.005445,1.780230,-0.582518,-5.035204,1.783585,-0.509286,-0.917316,0.309143,-0.323156,-0.979386,0.302557,-0.158173,-1.097273,0.293625,0.143955
731,2.030556,,,,,,,,-0.000179,-0.000412,-0.064854,-0.997895,-5.014071,1.781597,-0.503098,-0.266508,-0.024175,0.691555,-0.670925,-0.998289,0.302422,-0.111758,-5.000853,1.782826,-0.417831,-5.005439,1.780270,-0.582551,-5.035141,1.780529,-0.508871,-0.917202,0.309441,-0.322997,-0.979782,0.303288,-0.159157,-1.097873,0.292472,0.145047
732,2.033333,,,,,,,,-0.001239,-0.001044,-0.071552,-0.997436,-5.013931,1.780965,-0.503076,-0.283810,-0.025791,0.736359,-0.613646,-0.998455,0.302652,-0.111716,-5.000766,1.781114,-0.418578,-5.005424,1.780271,-0.582538,-5.034968,1.779888,-0.508459,-0.918788,0.310252,-0.320851,-0.980961,0.304408,-0.160056,-1.097299,0.293731,0.143750
733,2.036111,,,,,,,,0.001731,-0.000418,-0.053139,-0.998586,-5.014250,1.781631,-0.503052,-0.236633,-0.021367,0.614509,-0.752281,-0.998199,0.302130,-0.111713,-5.000672,1.782779,-0.417855,-5.005421,1.780239,-0.582576,-5.034959,1.779861,-0.508470,-0.917178,0.309443,-0.323003,-0.979374,0.302486,-0.158357,-1.097358,0.293721,0.143869
734,2.038889,,,,,,,,-0.001793,-0.000357,-0.076309,-0.997083,-5.014031,1.781080,-0.503163,-0.257888,-0.023206,0.669058,-0.696647,-0.998292,0.302410,-0.111666,-5.000838,1.781477,-0.418662,-5.005420,1.780266,-0.582563,-5.034773,1.779589,-0.508499,-0.918292,0.310540,-0.322221,-0.979543,0.302375,-0.158471,-1.097307,0.293706,0.143719
735,2.041667,,,,,,,,-0.001873,-0.000269,-0.077137,-0.997019,-5.014029,1.781069,-0.503146,0.159339,0.013224,-0.413402,-0.896401,-0.998297,0.302320,-0.111947,-5.000857,1.781443,-0.418648,-5.005405,1.780261,-0.582551,-5.034950,1.779777,-0.508474,-0.917261,0.309166,-0.323141,-0.980402,0.304021,-0.159640,-1.096527,0.292500,0.143767
736,2.044444,,,,,,,,-0.000104,0.000110,-0.038039,-0.999276,-5.014231,1.781628,-0.503334,0.094885,0.007697,-0.245543,-0.964700,-0.998335,0.302519,-0.112012,-5.000833,1.781472,-0.418656,-5.005451,1.780293,-0.582545,-5.035194,1.783564,-0.509312,-0.917370,0.309555,-0.322826,-0.980419,0.304017,-0.159645,-1.096692,0.293322,0.143403
737,2.047222,,,,,,,,-0.001096,0.000118,-0.040476,-0.999180,-5.014236,1.781760,-0.503308,0.071058,0.005508,-0.183115,-0.980505,-0.998353,0.302466,-0.112122,-5.000859,1.781507,-0.418680,-5.005455,1.780298,-0.582545,-5.035194,1.783603,-0.509264,-0.917540,0.308818,-0.323270,-0.979607,0.305117,-0.157509,-1.096698,0.293260,0.143380
738,2.050000,,,,,,,,0.000361,-0.000601,-0.068923,-0.997622,-5.014252,1.781421,-0.503083,0.139147,0.012028,-0.360727,-0.922155,-0.998280,0.302589,-0.111660,-5.000814,1.782212,-0.417952,-5.005422,1.780266,-0.582542,-5.036356,1.778982,-0.509315,-0.917438,0.309555,-0.322769,-0.979632,0.305250,-0.157464,-1.097305,0.293807,0.143732
739,2.052778,,,,,,,,-0.000162,-0.000660,-0.071272,-0.997457,-5.014196,1.781386,-0.503029,-0.261430,-0.023588,0.678692,-0.685912,-0.998346,0.302459,-0.111858,-5.000863,1.782145,-0.417920,-5.005441,1.780283,-0.582554,-5.034968,1.779886,-0.508458,-0.917348,0.309538,-0.322825,-0.979758,0.303395,-0.159097,-1.097325,0.293846,0.143726
740,2.055556,,,,,,,,0.000912,-0.000515,-0.077299,-0.997007,-5.013999,1.781204,-0.503037,0.172321,0.014736,-0.445868,-0.878231,-0.998469,0.302504,-0.112086,-5.000632,1.782772,-0.417814,-5.005435,1.780246,-0.582554,-5.034952,1.779896,-0.508461,-0.917364,0.309655,-0.322639,-0.980935,0.304689,-0.160077,-1.097290,0.293691,0.143774
741,2.058333,,,,,,,,0.000699,-0.000361,-0.076230,-0.997090,-5.014062,1.781162,-0.503180,-0.220637,-0.020074,0.573933,-0.788364,-0.998368,0.302210,-0.111829,-5.001047,1.782701,-0.418528,-5.005441,1.780320,-0.582522,-5.034970,1.779915,-0.508458,-0.917505,0.308638,-0.323218,-0.979873,0.302502,-0.158368,-1.096860,0.293179,0.143669
742,2.061111,,,,,,,,0.001524,-0.000381,-0.070518,-0.997509,-5.014248,1.781299,-0.503177,0.107303,0.008555,-0.276740,-0.954897,-0.998358,0.302244,-0.111965,-5.000887,1.782830,-0.418434,-5.005414,1.780293,-0.582548,-5.034949,1.779831,-0.508441,-0.917888,0.308717,-0.323058,-0.979793,0.303320,-0.159190,-1.097335,0.293858,0.143689
743,2.063889,,,,,,,,-0.000467,-0.000312,-0.064107,-0.997943,-5.014222,1.781074,-0.503148,0.089324,0.007526,-0.232297,-0.968505,-0.998273,0.302457,-0.111724,-5.000853,1.781449,-0.418655,-5.005424,1.780259,-0.582545,-5.035077,1.779849,-0.508858,-0.918297,0.310281,-0.322563,-0.979225,0.303867,-0.157770,-1.096590,0.292532,0.143761
744,2.066667,,,,,,,,0.001170,-0.000531,-0.077590,-0.996985,-5.014016,1.781242,-0.503059,-0.203598,-0.018226,0.528637,-0.823868,-0.998239,0.302284,-0.111834,-5.000656,1.782841,-0.417824,-5.005429,1.780283,-0.582588,-5.035002,1.779787,-0.508501,-0.917367,0.309595,-0.322793,-0.978734,0.301381,-0.158288,-1.097255,0.293695,0.143793
745,2.069444,,,,,,,,0.001608,-0.000550,-0.077487,-0.996992,-5.014017,1.781259,-0.503114,-0.189768,-0.017388,0.493975,-0.848336,-0.998339,0.302296,-0.112032,-5.000719,1.783013,-0.417986,-5.005422,1.780235,-0.582539,-5.034966,1.779839,-0.508481,-0.917720,0.308788,-0.323205,-0.979404,0.303132,-0.158627,-1.097340,0.293828,0.143705
746,2.072222,,,,,,,,0.001861,0.000068,-0.041123,-0.999152,-5.014200,1.781919,-0.503263,0.070432,0.005658,-0.181795,-0.980794,-0.998369,0.302504,-0.111978,-5.000862,1.782877,-0.417899,-5.005411,1.780309,-0.582550,-5.035194,1.783748,-0.509337,-0.917567,0.308959,-0.323182,-0.979471,0.304633,-0.157973,-1.097253,0.293719,0.143814
747,2.075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,2.077778,,,,,,,,-0.000787,-0.000722,-0.064273,-0.997932,-5.014196,1.781040,-0.503151,0.160807,0.013670,-0.416133,-0.894867,-0.998277,0.302223,-0.111746,-5.000942,1.781276,-0.418969,-5.005440,1.780237,-0.582566,-5.034983,1.779875,-0.508479,-0.916818,0.307795,-0.321766,-0.980978,0.304660,-0.160059,-1.097823,0.292468,0.144988
749,2.080556,,,,,,,,-0.001064,-0.000249,-0.074236,-0.997240,-5.014026,1.780972,-0.503135,0.133736,0.011499,-0.345308,-0.928841,-0.998302,0.302381,-0.111855,-5.000857,1.781452,-0.418634,-5.005421,1.780325,-0.582556,-5.034974,1.779754,-0.508466,-0.916889,0.309290,-0.322959,-0.979485,0.304652,-0.157972,-1.097265,0.293588,0.143818
750,2.083333,,,,,,,,-0.000749,-0.000321,-0.071851,-0.997415,-5.014022,1.781021,-0.503138,0.104283,0.008566,-0.269658,-0.957254,-0.998297,0.302407,-0.111799,-5.000844,1.781487,-0.418623,-5.005424,1.780263,-0.582548,-5.034939,1.779909,-0.508463,-0.917365,0.309563,-0.322551,-0.979456,0.304658,-0.157919,-1.097286,0.293713,0.143748
751,2.086111,,,,,,,,0.000198,-0.001599,-0.065383,-0.997859,-5.014078,1.781190,-0.503073,0.106560,0.008461,-0.276201,-0.955137,-0.998346,0.302316,-0.111924,-5.000628,1.781654,-0.418559,-5.005415,1.780325,-0.582538,-5.034937,1.779850,-0.508457,-0.917399,0.308997,-0.322964,-0.980420,0.303920,-0.159585,-1.097749,0.292415,0.145116
752,2.088889,,,,,,,,-0.000541,-0.000622,-0.064836,-0.997896,-5.014198,1.781064,-0.503116,0.145772,0.012148,-0.377571,-0.914354,-0.998199,0.302293,-0.111834,-5.000949,1.781316,-0.418983,-5.005428,1.780271,-0.582537,-5.034958,1.779857,-0.508443,-0.917230,0.309426,-0.322910,-0.980371,0.303944,-0.159541,-1.096637,0.293200,0.143385
753,2.091667,,,,,,,,0.001069,-0.000647,-0.068495,-0.997651,-5.014192,1.781305,-0.503034,0.146695,0.012298,-0.379625,-0.913353,-0.998292,0.302401,-0.111942,-5.000830,1.782170,-0.417937,-5.005440,1.780274,-0.582562,-5.034968,1.779858,-0.508437,-0.917416,0.308976,-0.323350,-0.980425,0.303830,-0.159586,-1.097283,0.293701,0.143785
754,2.094444,,,,,,,,-0.002240,-0.000400,-0.080211,-0.996775,-5.014217,1.780909,-0.503180,0.138799,0.011740,-0.360851,-0.922162,-0.998359,0.302517,-0.111787,-5.000822,1.781440,-0.418628,-5.005423,1.780323,-0.582531,-5.036334,1.778983,-0.509376,-0.917256,0.309507,-0.322957,-0.980420,0.303893,-0.159563,-1.097804,0.292349,0.145152
755,2.097222,,,,,,,,-0.003878,0.000256,-0.078405,-0.996914,-5.014174,1.781112,-0.502993,-0.254277,-0.023542,0.659256,-0.707227,-0.998404,0.302594,-0.111585,-5.000863,1.781442,-0.418630,-5.004562,1.782437,-0.580455,-5.034967,1.779906,-0.508458,-0.918810,0.310310,-0.320782,-0.980405,0.303853,-0.159549,-1.097832,0.292380,0.145100
756,2.100000,,,,,,,,-0.000887,-0.000576,-0.064282,-0.997931,-5.014199,1.781082,-0.503140,-0.174850,-0.016297,0.453964,-0.873544,-0.998471,0.302373,-0.111956,-5.000951,1.781337,-0.419010,-5.005428,1.780316,-0.582565,-5.034967,1.779935,-0.508457,-0.917150,0.309617,-0.322819,-0.980384,0.303964,-0.159549,-1.097324,0.293612,0.143981
757,2.102778,,,,,,,,-0.000058,0.000195,-0.036421,-0.999336,-5.014246,1.781656,-0.503328,0.004696,-0.000515,-0.011571,-0.999922,-0.998405,0.302176,-0.111807,-5.000853,1.781473,-0.418640,-5.005454,1.780312,-0.582553,-5.035188,1.783651,-0.509306,-0.917561,0.308735,-0.323283,-0.979766,0.303354,-0.159247,-1.097865,0.292334,0.145131
758,2.105556,,,,,,,,-0.001531,-0.000368,-0.075317,-0.997158,-5.014034,1.781059,-0.503140,-0.236324,-0.021472,0.614249,-0.752588,-0.998342,0.302140,-0.111653,-5.000848,1.781464,-0.418656,-5.005448,1.780189,-0.582573,-5.034993,1.779860,-0.508462,-0.917171,0.309521,-0.322709,-0.979780,0.303291,-0.159207,-1.097807,0.292445,0.145140
759,2.108333,,,,,,,,-0.000580,-0.000399,-0.065069,-0.997881,-5.014236,1.781063,-0.503158,0.110587,0.009104,-0.285339,-0.951982,-0.998226,0.302033,-0.111718,-5.000844,1.781514,-0.418677,-5.005453,1.780259,-0.582566,-5.036543,1.778898,-0.509109,-0.916907,0.307930,-0.321730,-0.979746,0.303268,-0.159162,-1.097858,0.292293,0.145162
760,2.111111,,,,,,,,-0.000964,-0.000389,-0.078215,-0.996936,-5.014167,1.780787,-0.503149,0.147323,0.012249,-0.381538,-0.912455,-0.998362,0.302283,-0.111860,-5.000847,1.781459,-0.418664,-5.005409,1.780261,-0.582595,-5.036545,1.778949,-0.509053,-0.917290,0.309104,-0.323162,-0.980633,0.304043,-0.159626,-1.097892,0.292311,0.145134
761,2.113889,,,,,,,,-0.000556,-0.000474,-0.065170,-0.997874,-5.014211,1.781093,-0.503148,0.132866,0.010924,-0.344981,-0.929094,-0.998446,0.302416,-0.111861,-5.000831,1.781491,-0.418647,-5.005434,1.780293,-0.582561,-5.034962,1.779861,-0.508472,-0.917309,0.309141,-0.323161,-0.980745,0.304107,-0.159668,-1.097821,0.292361,0.145143
762,2.116667,,,,,,,,-0.002099,-0.000593,-0.074365,-0.997229,-5.014012,1.781060,-0.503145,-0.141716,-0.013321,0.368839,-0.918530,-0.998311,0.302167,-0.111747,-5.000956,1.781303,-0.418999,-5.005435,1.780256,-0.582561,-5.034967,1.779850,-0.508471,-0.917541,0.308604,-0.323234,-0.979499,0.302822,-0.157893,-1.097832,0.292416,0.145088
763,2.119444,,,,,,,,-0.001602,-0.000383,-0.067904,-0.997691,-5.014217,1.781197,-0.503141,0.153143,0.012881,-0.396517,-0.905072,-0.998232,0.302437,-0.111599,-5.000847,1.781484,-0.418657,-5.005432,1.780233,-0.582540,-5.036537,1.778890,-0.509110,-0.916864,0.307897,-0.321748,-0.980777,0.303959,-0.159679,-1.096794,0.293302,0.145906
764,2.122222,,,,,,,,-0.001607,-0.000412,-0.066889,-0.997759,-5.014207,1.781245,-0.503118,0.132466,0.010939,-0.342153,-0.930196,-0.998230,0.302132,-0.111862,-5.000831,1.781460,-0.418646,-5.005422,1.780292,-0.582545,-5.034921,1.779907,-0.508450,-0.916786,0.307576,-0.321979,-0.980408,0.303890,-0.159618,-1.097808,0.292377,0.145073
765,2.125000,,,,,,,,-0.000509,0.000840,-0.015402,-0.999881,-5.014320,1.781989,-0.503684,0.128775,0.010522,-0.334478,-0.933505,-0.998422,0.302462,-0.111897,-5.000959,1.781296,-0.418986,-5.005395,1.780286,-0.582556,-5.035598,1.785407,-0.510157,-0.917303,0.309186,-0.323183,-0.980638,0.304129,-0.159696,-1.097770,0.292420,0.145124
766,2.127778,,,,,,,,-0.000696,-0.000558,-0.073068,-0.997327,-5.013970,1.781021,-0.503023,0.144799,0.012259,-0.376529,-0.914936,-0.998329,0.302582,-0.111762,-5.000585,1.781744,-0.417845,-5.005417,1.780273,-0.582519,-5.034962,1.779910,-0.508469,-0.917259,0.309191,-0.323173,-0.980375,0.304024,-0.159573,-1.096768,0.293246,0.145863
767,2.130556,,,,,,,,-0.000678,-0.000675,-0.061119,-0.998130,-5.014129,1.780984,-0.503139,0.104395,0.008617,-0.270233,-0.957080,-0.998418,0.302558,-0.112102,-5.000839,1.781750,-0.419197,-5.005302,1.780192,-0.582321,-5.035444,1.779425,-0.508977,-0.917179,0.309575,-0.322799,-0.980404,0.303969,-0.159628,-1.097260,0.293676,0.143859
768,2.133333,,,,,,,,0.001069,-0.000217,-0.077378,-0.997001,-5.014037,1.781213,-0.503207,-0.243345,-0.022132,0.631235,-0.736095,-0.998200,0.302285,-0.111567,-5.000863,1.782815,-0.418440,-5.005382,1.780285,-0.582565,-5.034957,1.779789,-0.508476,-0.917178,0.309467,-0.323010,-0.979817,0.301866,-0.157786,-1.097781,0.292428,0.145037
769,2.136111,,,,,,,,-0.001439,-0.000134,-0.061084,-0.998132,-5.014119,1.781338,-0.503204,0.148025,0.012362,-0.383988,-0.911312,-0.998376,0.302414,-0.111807,-5.000856,1.781435,-0.418643,-5.005432,1.780211,-0.582554,-5.035166,1.780500,-0.508891,-0.917374,0.309632,-0.322560,-0.980400,0.304015,-0.159600,-1.097537,0.292535,0.145086
770,2.138889,,,,,,,,-0.000426,0.000811,-0.014187,-0.999899,-5.014350,1.781975,-0.503680,0.144975,0.012011,-0.374934,-0.915567,-0.998331,0.302280,-0.112153,-5.000999,1.781273,-0.419021,-5.005421,1.780281,-0.582516,-5.035631,1.785435,-0.510129,-0.917334,0.307986,-0.323718,-0.980916,0.304556,-0.160179,-1.096605,0.292546,0.143833
771,2.141667,,,,,,,,-0.000234,-0.000417,-0.080148,-0.996783,-5.014072,1.781267,-0.503217,0.092695,0.007272,-0.241281,-0.965991,-0.998302,0.302429,-0.111891,-5.001032,1.783018,-0.418813,-5.005462,1.780298,-0.582570,-5.034955,1.779824,-0.508463,-0.917318,0.309611,-0.322689,-0.979437,0.304611,-0.157990,-1.096574,0.292567,0.143803
772,2.144444,,,,,,,,0.000077,-0.000733,-0.072281,-0.997384,-5.014199,1.781371,-0.503052,-0.232735,-0.020970,0.605151,-0.761044,-0.998319,0.302319,-0.111911,-5.000822,1.782822,-0.417883,-5.005429,1.780270,-0.582555,-5.034974,1.779819,-0.508447,-0.917426,0.309570,-0.322747,-0.979728,0.303260,-0.159202,-1.097285,0.293790,0.143709
773,2.147222,,,,,,,,0.002348,0.000184,-0.040351,-0.999183,-5.014235,1.781988,-0.503321,-0.259110,-0.022955,0.673941,-0.691476,-0.998232,0.302242,-0.111903,-5.000956,1.783110,-0.418013,-5.005440,1.780313,-0.582547,-5.035193,1.783821,-0.509305,-0.917412,0.309581,-0.322719,-0.979750,0.303234,-0.159226,-1.096675,0.293458,0.143262
774,2.150000,,,,,,,,0.000769,-0.000375,-0.082499,-0.996591,-5.014213,1.780995,-0.503163,-0.235132,-0.021172,0.611102,-0.755526,-0.998325,0.302332,-0.111939,-5.000726,1.783041,-0.417976,-5.005445,1.780264,-0.582574,-5.036577,1.778947,-0.509079,-0.917462,0.308972,-0.323322,-0.979789,0.303308,-0.159196,-1.097310,0.293782,0.143682
775,2.152778,,,,,,,,0.000081,0.000234,-0.036459,-0.999335,-5.014214,1.781735,-0.503344,-0.251425,-0.022519,0.652831,-0.714206,-0.998299,0.302433,-0.111851,-5.000820,1.781566,-0.418664,-5.005432,1.780290,-0.582550,-5.035162,1.783752,-0.509327,-0.917396,0.309537,-0.322796,-0.979752,0.303326,-0.159123,-1.097417,0.293758,0.143857
776,2.155556,,,,,,,,0.000343,-0.000642,-0.070315,-0.997524,-5.014184,1.781467,-0.503032,-0.247705,-0.022184,0.642816,-0.724526,-0.998185,0.302280,-0.111781,-5.000835,1.782167,-0.417993,-5.005429,1.780285,-0.582568,-5.034969,1.779969,-0.508456,-0.917379,0.309697,-0.322804,-0.979394,0.302476,-0.158379,-1.097286,0.293809,0.143653
777,2.158333,,,,,,,,0.001818,0.000193,-0.037078,-0.999311,-5.014256,1.781998,-0.503288,-0.231062,-0.020751,0.600611,-0.765145,-0.998339,0.302344,-0.111935,-5.000854,1.782234,-0.417954,-5.005410,1.780359,-0.582586,-5.035165,1.783587,-0.509258,-0.917321,0.309116,-0.323173,-0.980328,0.303710,-0.159406,-1.097370,0.293826,0.143669
778,2.161111,,,,,,,,0.001249,-0.000465,-0.069191,-0.997603,-5.014239,1.781297,-0.503192,-0.240582,-0.021337,0.625833,-0.741619,-0.998284,0.302259,-0.111869,-5.000858,1.782813,-0.418439,-5.005435,1.780269,-0.582555,-5.036544,1.778961,-0.509022,-0.917454,0.309553,-0.322771,-0.979761,0.303363,-0.159193,-1.097300,0.293869,0.143672
779,2.163889,,,,,,,,0.000172,-0.001444,-0.065411,-0.997857,-5.014078,1.781207,-0.503020,-0.212769,-0.019359,0.552952,-0.805357,-0.998250,0.302257,-0.111875,-5.000539,1.781882,-0.417939,-5.005415,1.780263,-0.582518,-5.034971,1.779812,-0.508471,-0.917578,0.309296,-0.322832,-0.979376,0.302521,-0.158346,-1.097281,0.293817,0.143690
780,2.166667,,,,,,,,-0.001000,-0.000571,-0.071746,-0.997422,-5.014012,1.781036,-0.503155,0.149804,0.012620,-0.388076,-0.909283,-0.998495,0.302598,-0.112191,-5.000970,1.781320,-0.418992,-5.005437,1.780297,-0.582550,-5.034984,1.779862,-0.508472,-0.917311,0.309655,-0.322683,-0.981081,0.304586,-0.160275,-1.097277,0.293719,0.143796
781,2.169444,,,,,,,,-0.001304,-0.000581,-0.073137,-0.997321,-5.014005,1.780940,-0.503159,0.168930,0.014473,-0.437076,-0.883299,-0.998424,0.302542,-0.112104,-5.000953,1.781258,-0.418998,-5.005444,1.780271,-0.582566,-5.034961,1.779906,-0.508480,-0.917260,0.309620,-0.322665,-0.980761,0.304130,-0.159753,-1.096713,0.293400,0.143502
782,2.172222,,,,,,,,0.000847,-0.000359,-0.055494,-0.998459,-5.014279,1.781826,-0.503138,0.086579,0.006704,-0.223700,-0.970782,-0.998336,0.302386,-0.112011,-5.000958,1.783034,-0.418088,-5.005417,1.780295,-0.582589,-5.034963,1.779847,-0.508471,-0.917182,0.309450,-0.322971,-0.979800,0.303357,-0.159127,-1.097250,0.293795,0.143746
783,2.175000,,,,,,,,-0.000766,-0.000578,-0.064727,-0.997903,-5.014211,1.781032,-0.503154,0.145522,0.011946,-0.376526,-0.914827,-0.998365,0.302387,-0.112015,-5.000965,1.781265,-0.419008,-5.005726,1.780931,-0.582307,-5.034956,1.779784,-0.508434,-0.917531,0.308642,-0.323279,-0.980764,0.304012,-0.159757,-1.097288,0.293732,0.143741
784,2.177778,,,,,,,,-0.001268,0.000141,-0.038345,-0.999264,-5.014183,1.781716,-0.503343,0.155494,0.013076,-0.404031,-0.901338,-0.998437,0.302543,-0.111865,-5.000962,1.781236,-0.418991,-5.005396,1.780230,-0.582576,-5.035173,1.783691,-0.509297,-0.917283,0.309135,-0.323188,-0.981018,0.304454,-0.160076,-1.097825,0.292358,0.145125
785,2.180556,,,,,,,,-0.001987,-0.000595,-0.065842,-0.997828,-5.014196,1.781187,-0.503153,0.129152,0.010261,-0.332884,-0.934025,-0.998264,0.302126,-0.112038,-5.000942,1.781302,-0.418983,-5.005402,1.780352,-0.582553,-5.034962,1.779910,-0.508496,-0.917367,0.307950,-0.323700,-0.980435,0.303955,-0.159621,-1.096642,0.293340,0.143369
786,2.183333,,,,,,,,-0.001017,-0.000169,-0.073073,-0.997326,-5.014021,1.781047,-0.503111,0.170763,0.014438,-0.443033,-0.879973,-0.998438,0.302419,-0.111816,-5.000866,1.781499,-0.418639,-5.005711,1.780939,-0.582328,-5.034978,1.779917,-0.508444,-0.917200,0.309448,-0.322936,-0.980876,0.304544,-0.160025,-1.097544,0.292538,0.145089
787,2.186111,,,,,,,,-0.000980,-0.000517,-0.071629,-0.997431,-5.013991,1.780969,-0.503141,0.077726,0.006057,-0.200326,-0.976622,-0.998408,0.302362,-0.112126,-5.000946,1.781259,-0.419019,-5.005403,1.780267,-0.582531,-5.034987,1.779848,-0.508444,-0.917594,0.308769,-0.323297,-0.980392,0.304050,-0.159630,-1.096996,0.293479,0.143774
788,2.188889,,,,,,,,-0.000958,0.000332,-0.031703,-0.999497,-5.014299,1.781934,-0.503392,-0.202301,-0.018557,0.525289,-0.826318,-0.998266,0.302199,-0.111645,-5.000856,1.781455,-0.418650,-5.005440,1.780266,-0.582512,-5.035176,1.783782,-0.509316,-0.917547,0.309324,-0.322541,-0.979483,0.302743,-0.157884,-1.097844,0.292394,0.145068
789,2.191667,,,,,,,,-0.001019,-0.000522,-0.072241,-0.997387,-5.013998,1.781010,-0.503140,0.111669,0.009366,-0.290430,-0.950312,-0.998330,0.302498,-0.111674,-5.000966,1.781315,-0.418979,-5.005430,1.780309,-0.582552,-5.034948,1.779905,-0.508452,-0.917234,0.309578,-0.322804,-0.979467,0.304690,-0.157986,-1.097823,0.292365,0.145132
790,2.194444,,,,,,,,0.000021,0.000033,-0.034009,-0.999422,-5.014194,1.781712,-0.503324,0.142074,0.011801,-0.367596,-0.918993,-0.998313,0.302183,-0.111803,-5.000961,1.781334,-0.419018,-5.005414,1.780271,-0.582546,-5.035189,1.783872,-0.509250,-0.916783,0.307893,-0.321740,-0.980387,0.303986,-0.159613,-1.097824,0.292409,0.145085
791,2.197222,,,,,,,,-0.001056,-0.000468,-0.072662,-0.997356,-5.013999,1.780947,-0.503137,0.130222,0.010807,-0.337182,-0.932327,-0.998297,0.302234,-0.111834,-5.000954,1.781306,-0.419007,-5.005407,1.780250,-0.582524,-5.034781,1.779577,-0.508492,-0.917292,0.309164,-0.323172,-0.980396,0.303995,-0.159585,-1.097839,0.292400,0.145131
